"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",2.72618277996598,-0.305031462537593,1.69379651114069,-0.180087431123688,0.857083929801085,1
"A1BG-AS1",7.12559518025308,-0.0970181929668723,0.867340857661685,-0.111857053786708,0.910936748943347,1
"A1CF",1.01652985765979,0,6.00631008342227,0,1,1
"A2M",1.3695874721738,0,6.00631008342227,0,1,1
"A2M-AS1",5.12947319821633,-5.49409593662362,1.89184899889939,-2.90408797944227,0.00368324641914664,1
"A2ML1",114.31224786463,-0.189177869928037,0.188430535657938,-1.00396609958938,0.315394954057049,1
"A2MP1",0.695579160025514,0,6.00631008342226,0,1,1
"A3GALT2",0.0655613204836606,-0.338804924187161,5.97235464277128,-0.0567288690060023,0.954761176898331,1
"A4GALT",19.6908259895567,0.440128320119719,0.482693796516612,0.911816814916478,0.361865157188414,1
"A4GNT",0.0279943366770715,0.474983715097776,5.97548292701869,0.0794887577956409,0.93664387329819,1
"AAAS",760.868486662415,-0.0533572618883849,0.0846781478857602,-0.63011843339287,0.528617100185457,1
"AACS",797.437474713563,0.0738775652140626,0.0809648561218485,0.912464601961129,0.361524195433278,1
"AACSP1",4.01744508866311,0.420872106600655,1.68663149388282,0.249534120599016,0.802947651024166,1
"AADAC",4.57966019101168,1.45139636912434,2.6269448512086,0.552503555016232,0.580603399433765,1
"AADACL2",0.929797242978919,5.38603249386774,5.93145316105192,0.908046029805038,0.363853902972703,1
"AADACL2-AS1",6.31251141375616,0.622814050274285,1.35545976749544,0.459485456676515,0.645885593402326,1
"AADACL3",0.00595193630330389,0.157342384319353,5.98288689052471,0.0262987395881646,0.979019060227781,1
"AADACP1",4.62391744011638,1.15995416419941,1.755910575789,0.660599793744168,0.508869001336062,1
"AADAT",64.7269603398522,0.181755743223842,0.251881733370092,0.721591600915285,0.470545604551291,1
"AAED1",164.868526710511,-0.162547424885341,0.266428769625601,-0.610097119443074,0.541797474701207,1
"AAGAB",2058.07589737231,-0.0336503111561762,0.133596630207271,-0.251879939665908,0.801133865614059,1
"AAK1",1009.27827110697,0.198225773303822,0.277131891663714,0.715275936355817,0.474438554798869,1
"AAMDC",58.2052625658092,-0.283542808205764,0.332414933553376,-0.852978550556711,0.393671199130375,1
"AAMP",1641.65172313143,-0.0370817119528326,0.0981638623222031,-0.377753188144935,0.705613951807881,1
"AANAT",8.12481966816997,1.07892946910334,1.10843049603045,0.973384865327362,0.330362058047921,1
"AAR2",745.908484752433,-0.0670061180677655,0.0855197686690365,-0.783516128616773,0.433324086221302,1
"AARS",3836.34698487821,-0.00720111018804194,0.0757181693420279,-0.0951041242890286,0.924232122218382,1
"AARS2",387.392585391587,0.127759229117955,0.168851592376104,0.7566362112439,0.449267840684123,1
"AARSD1",452.246025104549,0.0858020176793584,0.132833193021671,0.645938080140557,0.518319456825482,1
"AASDH",109.157465372926,-0.171325661579933,0.272458925732597,-0.628812805890895,0.52947161528236,1
"AASDHPPT",760.207449043901,0.0271621191465806,0.138904920148397,0.195544687096485,0.844966557593226,1
"AASS",87.8062458589533,-0.0529305369560104,0.193966583363354,-0.272884823964016,0.784941752664998,1
"AATBC",11.9378030901715,-0.374745973817186,0.890345802106712,-0.420899354981483,0.673828576245386,1
"AATF",1561.62717358124,-0.166354002325115,0.210487898214627,-0.790325732434696,0.429337562600284,1
"AATK",1.91450928625215,4.08909990145204,1.64975338426461,2.47861282810752,0.0131894388713845,1
"AATK-AS1",9.42950841090447,0.163503030357819,1.07927809500866,0.151492957296152,0.879586865986163,1
"ABALON",64.5626335433395,-0.275912698672374,0.334979251047073,-0.823671011890827,0.410126514800296,1
"ABAT",326.943258860185,-0.0879318088008568,0.225227066485015,-0.3904140393655,0.696230408022917,1
"ABCA1",17.401500271032,-0.257125578752044,0.599080986220365,-0.429200032493542,0.667777659350074,1
"ABCA10",4.4412721296707,-0.431734686201009,1.20931140798337,-0.357008693832602,0.721085297316573,1
"ABCA11P",152.859072201981,0.450217551975759,0.343592844397601,1.31032284087608,0.19008664370685,1
"ABCA12",104.743606407228,-0.145459889540256,0.193284178800452,-0.75257007812538,0.451708303870694,1
"ABCA13",21.1121005528656,0.381835061619041,0.757448695764155,0.504106830937011,0.614186306962946,1
"ABCA17P",11.376515575488,0.611061380255723,0.576473970487544,1.05999821594534,0.289145410965103,1
"ABCA2",697.638969567446,-0.0509071545653556,0.243486352534488,-0.209076007897178,0.834388903729565,1
"ABCA3",12.4571086946158,-0.54925869183869,0.697131246781555,-0.787884195945099,0.430764446222994,1
"ABCA4",15.903620529097,0.175430046411933,0.471038727709561,0.372432320512088,0.709570993606026,1
"ABCA5",181.642814654279,0.29620331937294,0.179543531260797,1.64975767878091,0.0989925078986848,1
"ABCA6",2.37836057711586,0.221115416673898,4.54420217675315,0.0486587981945569,0.961191211234007,1
"ABCA7",305.893108246765,0.0629233026819532,0.262879710103886,0.239361579701556,0.810825219119332,1
"ABCA8",0.229948933096293,0,6.00631008342227,0,1,1
"ABCA9",0.279375155593116,0.402645970295169,4.09249711204981,0.0983863786023529,0.921625490501893,1
"ABCB1",1.18072317105068,-2.48971237393733,5.94226638581326,-0.418983635584117,0.675228092029332,1
"ABCB10",485.701145733721,0.0377316726731515,0.13522088193907,0.279037321248601,0.780216183578003,1
"ABCB10P1",0.0412536986735576,-0.3352122075618,5.99453543381364,-0.0559196306807953,0.955405832275867,1
"ABCB10P4",0.0443946605528105,0,6.00631008342227,0,1,1
"ABCB11",4.51055969739972,-0.91968266316156,1.2921753021166,-0.711732116884691,0.476630675615444,1
"ABCB4",0.199527162895557,-0.849350627761654,5.92994467772784,-0.143230784420589,0.886107918016407,1
"ABCB5",0.00725567465839754,0,6.00631008342227,0,1,1
"ABCB6",562.86395206687,0.185316494701141,0.115309342901866,1.60712471372641,0.108027012956389,1
"ABCB7",431.931380568093,-0.0668115011594727,0.135989554787901,-0.491298771171631,0.623215148855452,1
"ABCB8",534.936561056519,-0.000274609196807673,0.13332031094149,-0.00205977014956251,0.998356542360965,1
"ABCB9",65.3741606395045,0.018332080020399,0.227163287686692,0.080700011903697,0.935680527351158,1
"ABCC1",1966.12272146935,0.0487999730165531,0.226491335617176,0.215460661590325,0.829408179276916,1
